level,subject,topic,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,explanation
11,Reading,Advanced Rhetoric,Medium,Deconstruction questions,Grammar rules,Author's biographies,The assumption that texts have stable meanings,The value of reading,C,Answer: The assumption that texts have stable meanings.
11,Reading,Advanced Rhetoric,Hard,Intertextuality refers to,The length of a text,A novel's plot,Relationships between different texts,A single author's style,C,Answer: Relationships between different texts.
11,Reading,Advanced Rhetoric,Easy,Critical theory includes,Factual summaries,Frameworks for analyzing power in literature,Only grammar studies,Plot outlines,B,Answer: Frameworks for analyzing power in literature.
11,Reading,Advanced Rhetoric,Medium,The unreliable narrator creates,Tension between what is said and what is true,A trustworthy account,A simple storyline,Clear moral lessons,A,Answer: Tension between what is said and what is true.
11,Reading,Advanced Rhetoric,Hard,World literature studies,Contemporary fiction,American poetry,Texts across different national traditions,Only British literature,C,Answer: Texts across different national traditions.
11,Reading,Advanced Rhetoric,Easy,Deconstruction questions,The value of reading,The assumption that texts have stable meanings,Grammar rules,Author's biographies,B,Answer: The assumption that texts have stable meanings.
11,Reading,Advanced Rhetoric,Medium,Intertextuality refers to,The length of a text,A novel's plot,Relationships between different texts,A single author's style,C,Answer: Relationships between different texts.
11,Reading,Advanced Rhetoric,Hard,Critical theory includes,Frameworks for analyzing power in literature,Factual summaries,Only grammar studies,Plot outlines,A,Answer: Frameworks for analyzing power in literature.
11,Reading,Advanced Rhetoric,Easy,The unreliable narrator creates,A simple storyline,Tension between what is said and what is true,A trustworthy account,Clear moral lessons,B,Answer: Tension between what is said and what is true.
11,Reading,Advanced Rhetoric,Medium,World literature studies,American poetry,Texts across different national traditions,Only British literature,Contemporary fiction,B,Answer: Texts across different national traditions.
11,Reading,Advanced Rhetoric,Hard,Deconstruction questions,The value of reading,Author's biographies,The assumption that texts have stable meanings,Grammar rules,C,Answer: The assumption that texts have stable meanings.
11,Reading,Advanced Rhetoric,Easy,Intertextuality refers to,A single author's style,Relationships between different texts,A novel's plot,The length of a text,B,Answer: Relationships between different texts.
11,Reading,Advanced Rhetoric,Medium,Critical theory includes,Plot outlines,Only grammar studies,Factual summaries,Frameworks for analyzing power in literature,D,Answer: Frameworks for analyzing power in literature.
11,Reading,Advanced Rhetoric,Hard,The unreliable narrator creates,A simple storyline,Clear moral lessons,Tension between what is said and what is true,A trustworthy account,C,Answer: Tension between what is said and what is true.
11,Reading,Advanced Rhetoric,Easy,World literature studies,American poetry,Texts across different national traditions,Contemporary fiction,Only British literature,B,Answer: Texts across different national traditions.
11,Reading,Advanced Rhetoric,Medium,Deconstruction questions,The value of reading,Grammar rules,Author's biographies,The assumption that texts have stable meanings,D,Answer: The assumption that texts have stable meanings.
11,Reading,Advanced Rhetoric,Hard,Intertextuality refers to,A single author's style,The length of a text,Relationships between different texts,A novel's plot,C,Answer: Relationships between different texts.
11,Reading,Advanced Rhetoric,Easy,Critical theory includes,Factual summaries,Only grammar studies,Plot outlines,Frameworks for analyzing power in literature,D,Answer: Frameworks for analyzing power in literature.
11,Reading,Advanced Rhetoric,Medium,The unreliable narrator creates,Clear moral lessons,A trustworthy account,Tension between what is said and what is true,A simple storyline,C,Answer: Tension between what is said and what is true.
11,Reading,Advanced Rhetoric,Hard,World literature studies,Only British literature,Contemporary fiction,Texts across different national traditions,American poetry,C,Answer: Texts across different national traditions.
11,Reading,Advanced Rhetoric,Easy,Deconstruction questions,The value of reading,The assumption that texts have stable meanings,Author's biographies,Grammar rules,B,Answer: The assumption that texts have stable meanings.
11,Reading,Advanced Rhetoric,Medium,Intertextuality refers to,The length of a text,A novel's plot,A single author's style,Relationships between different texts,D,Answer: Relationships between different texts.
11,Reading,Advanced Rhetoric,Hard,Critical theory includes,Factual summaries,Frameworks for analyzing power in literature,Plot outlines,Only grammar studies,B,Answer: Frameworks for analyzing power in literature.
11,Reading,Advanced Rhetoric,Easy,The unreliable narrator creates,A simple storyline,A trustworthy account,Clear moral lessons,Tension between what is said and what is true,D,Answer: Tension between what is said and what is true.
11,Reading,World Literature,Easy,Deconstruction questions,Author's biographies,The value of reading,The assumption that texts have stable meanings,Grammar rules,C,Answer: The assumption that texts have stable meanings.
11,Reading,World Literature,Medium,Intertextuality refers to,The length of a text,A novel's plot,Relationships between different texts,A single author's style,C,Answer: Relationships between different texts.
11,Reading,World Literature,Hard,Critical theory includes,Frameworks for analyzing power in literature,Only grammar studies,Plot outlines,Factual summaries,A,Answer: Frameworks for analyzing power in literature.
11,Reading,World Literature,Easy,The unreliable narrator creates,A trustworthy account,Clear moral lessons,Tension between what is said and what is true,A simple storyline,C,Answer: Tension between what is said and what is true.
11,Reading,World Literature,Medium,World literature studies,American poetry,Only British literature,Texts across different national traditions,Contemporary fiction,C,Answer: Texts across different national traditions.
11,Reading,World Literature,Hard,Deconstruction questions,Author's biographies,Grammar rules,The assumption that texts have stable meanings,The value of reading,C,Answer: The assumption that texts have stable meanings.
11,Reading,World Literature,Easy,Intertextuality refers to,The length of a text,Relationships between different texts,A novel's plot,A single author's style,B,Answer: Relationships between different texts.
11,Reading,World Literature,Medium,Critical theory includes,Plot outlines,Only grammar studies,Factual summaries,Frameworks for analyzing power in literature,D,Answer: Frameworks for analyzing power in literature.
11,Reading,World Literature,Hard,The unreliable narrator creates,A simple storyline,Tension between what is said and what is true,A trustworthy account,Clear moral lessons,B,Answer: Tension between what is said and what is true.
11,Reading,World Literature,Easy,World literature studies,Texts across different national traditions,Only British literature,American poetry,Contemporary fiction,A,Answer: Texts across different national traditions.
11,Reading,World Literature,Medium,Deconstruction questions,Author's biographies,The assumption that texts have stable meanings,Grammar rules,The value of reading,B,Answer: The assumption that texts have stable meanings.
11,Reading,World Literature,Hard,Intertextuality refers to,A novel's plot,Relationships between different texts,A single author's style,The length of a text,B,Answer: Relationships between different texts.
11,Reading,World Literature,Easy,Critical theory includes,Factual summaries,Only grammar studies,Plot outlines,Frameworks for analyzing power in literature,D,Answer: Frameworks for analyzing power in literature.
11,Reading,World Literature,Medium,The unreliable narrator creates,A trustworthy account,Clear moral lessons,Tension between what is said and what is true,A simple storyline,C,Answer: Tension between what is said and what is true.
11,Reading,World Literature,Hard,World literature studies,Texts across different national traditions,Only British literature,Contemporary fiction,American poetry,A,Answer: Texts across different national traditions.
11,Reading,World Literature,Easy,Deconstruction questions,Grammar rules,The value of reading,The assumption that texts have stable meanings,Author's biographies,C,Answer: The assumption that texts have stable meanings.
11,Reading,World Literature,Medium,Intertextuality refers to,A novel's plot,Relationships between different texts,A single author's style,The length of a text,B,Answer: Relationships between different texts.
11,Reading,World Literature,Hard,Critical theory includes,Plot outlines,Only grammar studies,Frameworks for analyzing power in literature,Factual summaries,C,Answer: Frameworks for analyzing power in literature.
